filename, start, end, duration, max_gap,networkSize
MRPH_0x7b0c06043468469967dba22d1af33d77d44056c8.csv,2018-06-23,2023-11-04,1960,6,22.575037956237797
MTV_0x6226e00bcac68b0fe55583b90a1d727c14fab77f.csv,2020-10-18,2023-11-04,1112,2,10.9766206741333
MVL_0xa849eaae994fb86afa73382e9bd88c2b6b18dc71.csv,2018-05-31,2023-11-04,1983,6,11.662485122680664
NEST_0x04abeda201850ac0124161f037efd70c74ddc74c.csv,2018-12-19,2023-11-04,1781,6,221.43487358093265
NEXO_0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206.csv,2018-04-29,2023-11-04,2015,1,163.19089889526367
NKN_0x5cf04716ba20127f1e2297addcf4b5035000c9eb.csv,2018-12-29,2023-11-04,1771,3,29.78923797607422
NMR_0x1776e1f26f98b1a5df9cd347953a26dd3cb46671.csv,2017-06-20,2023-11-04,2328,1,97.7308225631714
ODIN_0x57c8d5d5b87a1580fdaf996cef674bb0d7f14c98.csv,2018-07-20,2020-04-14,634,2,15.919124603271484
OPENC_0xaf4884622fdc0dd436bd229852ae06be8713c4f6.csv,2019-01-21,2019-01-24,3,1,10.39195156097412
PLR_0xe3818504c1b32bf1557b16c238b2e01fd3149c17.csv,2017-07-14,2023-11-03,2303,3,34.80280685424805
PMA_0x846c66cf71c43f80403b51fe3906b3599d63336f.csv,2018-05-08,2023-11-04,2006,6,12.827820777893066
POGO1_0x47a16e51bcc89c0015622fe83eb482a4522f6c5c.csv,2018-04-16,2018-05-07,21,4,38.87163639068604
POLY_0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec.csv,2018-01-29,2023-11-04,2105,2,109.36273002624512
PPT_0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a.csv,2017-07-09,2023-11-04,2309,3,63.58542728424072
PRO_0x226bb599a12c826476e3a771454697ea52e9e220.csv,2017-07-17,2023-11-04,2301,2,17.537342071533203
PTV_0x594204d20980c84c2623ed0f4297e4396e6fbd17.csv,2020-01-08,2020-07-11,185,2,11.789438247680664
QKC_0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664.csv,2018-06-02,2023-11-04,1981,2,37.92935371398926
QNT_0x4a220e6096b25eadb88358cb44068a3248254675.csv,2018-06-25,2023-11-04,1958,1,270.802508354187
QSP_0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d.csv,2017-11-17,2023-11-04,2178,1,50.02037811279297
RBC_0xa4eed63db85311e22df4473f87ccfc3dadcfa3e3.csv,2020-09-23,2022-12-27,825,2,19.848121643066406
RCN_0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6.csv,2017-10-24,2023-11-04,2202,3,47.789273262023926
REP_0xe94327d07fc17907b4db788e5adf2ed424addff6.csv,2017-07-28,2018-07-09,346,1,36.67761421203613
REQ_0x8f8221afbb33998d8584a2b05749ba73c37a938a.csv,2017-10-07,2023-11-04,2219,5,95.60519790649414
RFD_0x955d5c14c8d4944da1ea7836bd44d54a8ec35ba1.csv,2023-05-19,2023-11-04,169,1,29.81662654876709
RLC_0x607f4c5bb672230e8672085532f7e901544a7375.csv,2017-04-18,2023-11-04,2391,1,79.95142269134521
RSR_0x8762db106b2c2a0bccb3a80d1ed41273552616e8.csv,2019-05-17,2022-01-13,972,3,110.77642154693604
SEN_0x10c1a125830bcfa33b7cd42a64789e135fa5c838.csv,2019-10-01,2019-10-11,10,5,15.282919883728027
sETH_0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb.csv,2019-09-13,2023-11-03,1512,4,20.83215045928955
SNT_0x744d70fdbe2ba4cf95131626614a1763df805b9e.csv,2017-06-19,2023-11-04,2329,2,192.2381410598755
SNX_0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f.csv,2020-05-11,2023-11-04,1272,1,318.5019950866699
SparkPoint_0x0488401c3f535193fa8df029d9ffe615a06e74e6.csv,2019-03-14,2023-11-04,1696,2,27.454712867736816
STORJ_0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac.csv,2017-06-19,2023-11-04,2329,1,343.00136280059814
STPT_0xde7d85157d9714eadf595045cc12ca4a5f3e2adb.csv,2019-06-05,2023-11-04,1613,3,25.014305114746094
SUB_0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a.csv,2017-07-25,2018-12-21,514,2,21.22243595123291
sUSD_0x57ab1ec28d129707052df4df418d58a2d46d5f51.csv,2020-05-11,2023-11-04,1272,1,163.1055564880371
SWFTC_0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e.csv,2017-08-05,2023-11-04,2282,2,22.06827735900879
SXP_0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9.csv,2019-08-16,2023-11-04,1541,3,93.95612144470216
TAAS_0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c.csv,2017-03-22,2021-01-05,1385,6,10.09289264678955
TEL_0x467bccd9d29f223bce8043b84e8c8b282827790f.csv,2020-01-28,2023-11-04,1376,2,69.04339981079102
TNT_0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8.csv,2017-08-25,2020-12-23,1216,1,49.5761947631836
TomoChain_0x05d3606d5c81eb9b7b18530995ec9b29da05faba.csv,2020-09-20,2023-11-04,1140,2,12.242683410644531
TRAC_0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f.csv,2018-01-24,2023-11-04,2110,1,50.06512928009033
TRX_0xf230b790e05390fc8295f4d3f60332c93bed42e2.csv,2017-08-28,2023-11-04,2259,5,452.9475984573364
UBX_0xf5b5efc906513b4344ebabcf47a04901f99f09f3.csv,2020-10-06,2023-11-04,1124,3,10.811800003051758
unnamed_token_12065_0x046eee2cc3188071c02bfc1745a6b17c656e3f3d.csv,2023-06-28,2023-11-04,129,1,40.47856426239014
unnamed_token_12431_0x04906695d6d12cf5459975d7c3c03356e4ccd460.csv,2021-12-14,2023-11-04,690,1,10.032864570617676
unnamed_token_13500_0x04f2694c8fcee23e8fd0dfea1d4f5bb8c352111f.csv,2021-06-14,2023-11-04,873,3,107.96408939361572
unnamed_token_1461_0x0080428794a79a40ae03cf6e6c1d56bd5467a4a2.csv,2023-10-22,2023-11-04,13,1,11.713358879089355
unnamed_token_14_0x0000000000085d4780b73119b644ae5ecd22b376.csv,2019-01-04,2023-11-04,1765,1,256.6150951385498
unnamed_token_15_0x0000000000095413afc295d19edeb1ad7b71c952.csv,2020-12-21,2023-11-04,1048,1,76.4079008102417
unnamed_token_16917_0x06325440d014e39736583c165c2963ba99faf14e.csv,2021-01-05,2023-11-04,1033,1,34.78616714477539
unnamed_token_18716_0x06da0fd433c1a5d7a4faa01111c044910a184553.csv,2020-09-09,2023-11-04,1151,1,10.68006706237793
unnamed_token_1898_0x00a8b738e453ffd858a7edf03bccfe20412f0eb0.csv,2020-09-08,2023-11-04,1152,1,72.99274826049805
unnamed_token_20043_0x075b1bb99792c9e1041ba13afef80c91a1e70fb3.csv,2020-06-16,2023-11-04,1236,4,18.782509803771973
unnamed_token_21403_0x07e0edf8ce600fb51d44f51e3348d77d67f298ae.csv,2023-08-06,2023-11-04,90,1,24.40051651000977
unnamed_token_21565_0x15d4c048f83bd7e37d49ea4c83a07267ec4203da.csv,2020-09-11,2023-11-04,1149,1,368.8208332061768
unnamed_token_21566_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9.csv,2020-10-02,2023-11-04,1128,1,361.4672040939331
unnamed_token_21568_0x4fabb145d64652a948d72533023f6e7a623c7c53.csv,2019-09-10,2023-11-04,1516,3,350.4089412689209
unnamed_token_21570_0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25.csv,2021-04-28,2023-11-04,920,1,342.3271369934082
unnamed_token_21572_0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2.csv,2017-11-25,2023-11-04,2170,5,330.6680850982666
unnamed_token_21573_0x6982508145454ce325ddbe47a25d4ec3d2311933.csv,2023-04-14,2023-11-04,204,1,319.3336353302002
unnamed_token_21575_0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e.csv,2020-07-17,2023-11-04,1205,1,296.389443397522
unnamed_token_21576_0xc944e90c64b2c07662a292be6244bdf05cda44a7.csv,2020-12-13,2023-11-04,1056,1,293.3365812301636
unnamed_token_21577_0x3819f64f282bf135d62168c1e513280daf905e06.csv,2022-02-26,2023-11-04,616,1,270.99433517456055
unnamed_token_21578_0xbb0e17ef65f82ab018d8edd776e8dd940327b28b.csv,2021-04-26,2023-11-04,922,1,261.1443719863892
unnamed_token_21579_0x111111111117dc0aa78b770fa6a738034120c302.csv,2020-12-23,2023-11-04,1046,2,260.76536655426025
unnamed_token_21580_0x8b3192f5eebd8579568a2ed41e6feb402f93f73f.csv,2021-05-30,2023-11-04,888,1,257.23119163513184
unnamed_token_21581_0xba100000625a3754423978a60c9317c58a424e3d.csv,2020-06-20,2023-11-04,1232,1,222.5331106185913
unnamed_token_21582_0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b.csv,2021-05-17,2023-11-04,901,1,215.36014556884768
unnamed_token_21584_0xbbbbca6a901c926f240b89eacb641d8aec7aeafd.csv,2019-05-07,2023-11-04,1642,1,204.2746114730835
unnamed_token_21585_0xae7ab96520de3a18e5e111b5eaab095312d7fe84.csv,2020-12-18,2023-11-04,1051,1,203.3737964630127
unnamed_token_21589_0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3.csv,2021-04-23,2023-11-04,925,1,188.29145908355716
unnamed_token_21591_0x383518188c0c6d7730d91b2c03a03c837814a899.csv,2021-03-22,2023-11-04,957,5,181.613055229187
unnamed_token_21592_0xa74476443119a942de498590fe1f2454d7d4ac0d.csv,2016-11-11,2023-11-04,2549,4,180.0543909072876
unnamed_token_21596_0xa47c8bf37f92abed4a126bda807a7b7498661acd.csv,2020-12-03,2023-11-04,1066,1,157.9875841140747
unnamed_token_21597_0x45804880de22913dafe09f4980848ece6ecbaf78.csv,2019-08-29,2023-11-04,1528,5,146.92692852020264
unnamed_token_21599_0x6c3f90f043a72fa612cbac8115ee7e52bde6e490.csv,2020-09-06,2023-11-04,1154,6,143.2610101699829
unnamed_token_21600_0x3b484b82567a09e2588a13d54d032153f0c0aee0.csv,2021-12-23,2023-11-04,681,1,139.2513256072998
unnamed_token_21601_0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9.csv,2020-12-03,2023-11-04,1066,5,134.12327003479004
unnamed_token_21602_0xa2b4c0af19cc16a6cfacce81f192b024d625817d.csv,2021-04-17,2023-11-04,931,1,133.40074253082275
unnamed_token_21603_0x853d955acef822db058eb8505911ed77f175b99e.csv,2020-12-16,2023-11-04,1053,1,128.36200332641602
unnamed_token_21605_0xc18360217d8f7ab5e7c516566761ea12ce7f9d72.csv,2021-11-01,2023-11-04,733,3,126.69568634033205
unnamed_token_21606_0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0.csv,2020-12-16,2023-11-04,1053,1,126.1570920944214
unnamed_token_21607_0x0ba45a8b5d5575935b8158a88c631e9f9c95a2e5.csv,2019-08-03,2021-02-15,562,1,121.38736724853516
unnamed_token_21608_0x1e4ede388cbc9f4b5c79681b7f94d36a11abebc9.csv,2022-02-14,2023-11-04,628,1,117.55394649505617
unnamed_token_21609_0x090185f2135308bad17527004364ebcc2d37e5f6.csv,2021-05-27,2023-11-04,891,1,114.87925052642822
unnamed_token_21611_0xf0f9d895aca5c8678f706fb8216fa22957685a13.csv,2022-01-28,2023-11-04,645,1,104.81197357177734
unnamed_token_21612_0x967da4048cd07ab37855c090aaf366e4ce1b9f48.csv,2020-09-27,2023-11-04,1133,1,104.78187084197998
unnamed_token_21613_0x5283d291dbcf85356a21ba090e6db59121208b44.csv,2023-01-31,2023-11-04,277,4,104.28364276885986
unnamed_token_21615_0xa0246c9032bc3a600820415ae600c6388619a14d.csv,2020-09-01,2023-11-04,1159,1,101.28658485412598
unnamed_token_21616_0x374cb8c27130e2c9e04f44303f3c8351b9de61c1.csv,2020-12-02,2023-11-04,1067,5,99.96446704864502
unnamed_token_21619_0x4f06229a42e344b361d8dc9ca58d73e2597a9f1f.csv,2023-03-26,2023-05-05,40,1,95.68250846862792
unnamed_token_21620_0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6.csv,2022-03-17,2023-11-04,597,1,95.5088119506836
unnamed_token_21621_0xdbdb4d16eda451d0503b854cf79d55697f90c8df.csv,2021-02-27,2023-11-04,980,1,94.86666774749756
unnamed_token_21624_0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa.csv,2020-09-28,2023-11-04,1132,1,92.78124713897704
unnamed_token_21625_0xd1d2eb1b1e90b638588728b4130137d262c87cae.csv,2023-05-15,2023-11-04,173,1,91.19559955596924
unnamed_token_21629_0x39aa39c021dfbae8fac545936693ac917d5e7563.csv,2019-05-07,2023-11-04,1642,3,85.96278476715088
unnamed_token_21630_0xcc4304a31d09258b0029ea7fe63d032f52e44efe.csv,2020-07-09,2023-11-04,1213,1,85.19457340240479
unnamed_token_21634_0x15874d65e649880c2614e7a480cb7c9a55787ff6.csv,2021-05-25,2023-11-03,892,3,83.98313903808594
unnamed_token_21635_0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55.csv,2021-02-21,2023-11-04,986,1,83.96938705444336
unnamed_token_21636_0xfca59cd816ab1ead66534d82bc21e7515ce441cf.csv,2020-07-15,2023-11-04,1207,1,83.6381311416626
unnamed_token_21638_0x473037de59cf9484632f4a27b509cfe8d4a31404.csv,2022-07-01,2023-11-04,491,5,82.88914585113525
unnamed_token_21639_0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44.csv,2020-10-28,2023-11-04,1102,1,81.4897871017456
unnamed_token_21640_0x1985365e9f78359a9b6ad760e32412f4a445e862.csv,2018-07-09,2023-11-04,1944,2,79.62893295288086
unnamed_token_21642_0x2ba592f78db6436527729929aaf6c908497cb200.csv,2020-08-04,2023-11-04,1187,2,79.07921409606934
unnamed_token_21648_0xfb66321d7c674995dfcc2cb67a30bc978dc862ad.csv,2023-06-27,2023-11-04,130,1,77.07030010223389
unnamed_token_21652_0xcf0c122c6b73ff809c693db761e7baebe62b6a2e.csv,2022-01-18,2023-11-04,655,5,75.27309894561768
unnamed_token_21653_0xb4a81261b16b92af0b9f7c4a83f1e885132d81e4.csv,2021-07-06,2023-11-04,851,1,74.59449577331543
unnamed_token_21654_0x09a3ecafa817268f77be1283176b946c4ff2e608.csv,2020-12-03,2023-11-04,1066,1,74.46679973602295
unnamed_token_21655_0xbcca60bb61934080951369a648fb03df4f96263c.csv,2020-12-02,2023-11-04,1067,1,73.87522506713867
unnamed_token_21656_0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7.csv,2021-05-17,2023-11-04,901,1,73.80209922790527
unnamed_token_21657_0x82070415fee803f94ce5617be1878503e58f0a6a.csv,2019-04-15,2019-09-07,145,4,73.50372791290283
unnamed_token_21658_0x5f98805a4e8be255a32880fdec7f6728c6568ba0.csv,2021-04-05,2023-11-04,943,1,71.81490421295166
unnamed_token_21659_0x423f4e6138e475d85cf7ea071ac92097ed631eea.csv,2023-08-04,2023-11-04,92,1,71.63175582885742
unnamed_token_21662_0x429881672b9ae42b8eba0e26cd9c73711b891ca5.csv,2020-09-11,2023-11-04,1149,1,71.03059482574463
unnamed_token_21664_0xbc396689893d065f41bc2c6ecbee5e0085233447.csv,2020-09-05,2023-11-04,1155,3,70.41534614562988
unnamed_token_21667_0x527b9715d99acfb7e1b01c6c864dc8402f2a3c3b.csv,2020-01-15,2020-04-11,87,2,68.1629056930542
unnamed_token_21668_0x777e2ae845272a2f540ebf6a3d03734a5a8f618e.csv,2021-08-07,2023-11-04,819,1,67.19031429290771
unnamed_token_21669_0x4575f41308ec1483f3d399aa9a2826d74da13deb.csv,2019-12-03,2023-11-04,1432,3,65.83339595794678
unnamed_token_21671_0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd.csv,2020-09-29,2023-11-04,1131,1,65.15703773498535
unnamed_token_21672_0xf65b5c5104c4fafd4b709d9d60a185eae063276c.csv,2021-04-11,2023-11-04,937,3,64.93758296966553
unnamed_token_21674_0xa1d0e215a23d7030842fc67ce582a6afa3ccab83.csv,2020-07-26,2023-11-04,1196,1,64.40143299102783
unnamed_token_21675_0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24.csv,2021-07-01,2023-11-04,856,1,63.69553565979004
unnamed_token_21676_0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.csv,2019-05-07,2023-11-04,1642,2,62.47787094116211
unnamed_token_21677_0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d.csv,2021-04-05,2023-11-04,943,1,62.05952453613281
unnamed_token_21680_0x389999216860ab8e0175387a0c90e5c52522c945.csv,2021-01-31,2023-11-04,1007,1,61.10750961303711
unnamed_token_21681_0x18aaa7115705e8be94bffebde57af9bfc265b998.csv,2020-10-22,2023-11-04,1108,1,60.796170234680176
unnamed_token_21682_0xeb4c2781e4eba804ce9a9803c67d0893436bb27d.csv,2020-05-13,2023-11-04,1270,3,60.59099864959717
unnamed_token_21684_0x69af81e73a73b40adf4f3d4223cd9b1ece623074.csv,2021-02-19,2023-11-04,988,3,59.86166000366211
unnamed_token_21685_0x252b9f56359901a0bde52d0675b1f1130d86f471.csv,2021-04-16,2023-11-03,931,4,59.779762268066406
unnamed_token_21686_0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5.csv,2021-12-14,2023-11-04,690,1,59.4569787979126
unnamed_token_21687_0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81.csv,2020-10-09,2023-11-04,1121,3,59.27073001861572
unnamed_token_21688_0x8355dbe8b0e275abad27eb843f3eaf3fc855e525.csv,2021-11-18,2023-11-04,716,1,59.02714538574219
unnamed_token_21690_0x9e32b13ce7f2e80a01932b42553652e053d6ed8e.csv,2021-05-11,2023-11-04,907,1,56.97866153717041
unnamed_token_21691_0x5d3a536e4d6dbd6114cc1ead35777bab948e3643.csv,2019-11-28,2023-11-04,1437,1,56.66215801239014
unnamed_token_21694_0xefb47fcfcad4f96c83d4ca676842fb03ef20a477.csv,2021-07-06,2023-11-04,851,3,56.34568500518799
unnamed_token_21696_0x0d438f3b5175bebc262bf23753c1e53d03432bde.csv,2020-07-08,2023-11-04,1214,4,55.312682151794434
unnamed_token_21697_0x72e4f9f808c49a2a61de9c5896298920dc4eeea9.csv,2023-05-10,2023-11-04,178,1,55.20628833770752
unnamed_token_21698_0x1796ae0b0fa4862485106a0de9b654efe301d0b2.csv,2021-03-26,2023-11-04,953,5,54.89986705780029
unnamed_token_21700_0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2.csv,2020-07-13,2023-11-04,1209,4,53.8426399230957
unnamed_token_21701_0x3aada3e213abf8529606924d8d1c55cbdc70bf74.csv,2020-11-13,2023-11-04,1086,2,53.63769817352295
unnamed_token_21703_0x0ae055097c6d159879521c384f1d2123d1f195e6.csv,2020-04-15,2023-11-03,1297,5,52.84452819824219
unnamed_token_21706_0xe28b3b32b6c345a34ff64674606124dd5aceca30.csv,2020-10-17,2023-11-04,1113,1,52.13564872741699
unnamed_token_21707_0xcf117403474eeac230daccb3b54c0dabeb94ae22.csv,2023-03-29,2023-05-05,37,1,52.0481481552124
unnamed_token_21711_0xe45ab87d9d33ac56ed3def93ebcd13b4c89971f1.csv,2023-03-21,2023-04-01,11,1,51.25393867492676
unnamed_token_21713_0x6149c26cd2f7b5ccdb32029af817123f6e37df5b.csv,2021-02-12,2023-11-04,995,5,50.853376388549805
unnamed_token_21715_0xfe3e6a25e6b192a42a44ecddcd13796471735acf.csv,2020-12-29,2023-11-04,1040,1,50.47417068481445
unnamed_token_21716_0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e.csv,2023-05-04,2023-11-04,184,1,50.193421363830566
unnamed_token_21717_0xa8b919680258d369114910511cc87595aec0be6d.csv,2020-05-13,2023-11-04,1270,6,50.06843280792236
unnamed_token_21719_0x25f8087ead173b73d6e8b84329989a8eea16cf73.csv,2021-07-26,2023-11-04,831,2,49.76890754699707
unnamed_token_21720_0x956f47f50a910163d8bf957cf5846d573e7f87ca.csv,2021-04-03,2023-11-04,945,2,49.42796993255615
unnamed_token_21721_0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6.csv,2020-09-22,2023-11-04,1138,2,49.17576885223389
unnamed_token_21727_0xc5fb36dd2fb59d3b98deff88425a3f425ee469ed.csv,2022-05-26,2023-11-04,527,1,48.08574295043945
